"bottleneck_size"	"Log_Likelihood"	"pair"
11	-3.64048132704016	17
12	-3.95148394612568	17
13	-4.25969675263992	17
14	-4.56524953678481	17
15	-4.8682697793622	17
16	-5.16888173337143	17
17	-5.46720568489878	17
18	-5.76335738249038	17
19	-6.05744762055141	17
20	-6.34958196006559	17
21	-6.63986056887069	17
22	-6.92837816362584	17
23	-7.21522403623359	17
24	-7.50048214862109	17
25	-7.78423128125629	17
26	-8.06654522242324	17
27	-8.34749298698809	17
28	-8.62713905506438	17
29	-8.90554362257173	17
30	-9.18276285713702	17
31	-9.45884915408904	17
32	-9.73385138843926	17
33	-10.0078151597229	17
34	-10.2807830274055	17
35	-10.5527947352496	17
36	-10.8238874236048	17
37	-11.0940958290349	17
38	-11.3634524710629	17
39	-11.6319878260866	17
40	-11.899730488736	17
41	-12.1667073210945	17
42	-12.4329435903161	17
43	-12.698463095247	17
44	-12.9632882826976	17
45	-13.2274403540373	17
46	-13.490939362782	17
47	-13.7538043038384	17
48	-14.0160531950456	17
49	-14.2777031516291	17
50	-14.5387704541516	17
51	-14.7992706105088	17
52	-15.0592184124836	17
53	-15.3186279873377	17
54	-15.5775128448803	17
55	-15.8358859204238	17
56	-16.0937596139986	17
57	-16.3511458261715	17
58	-16.6080559907807	17
59	-16.8645011048726	17
60	-17.1204917561007	17
61	-17.3760381478238	17
62	-17.6311501221168	17
63	-17.8858371808887	17
64	-18.1401085052855	17
65	-18.3939729735344	17
66	-18.647439177377	17
67	-18.9005154372184	17
68	-19.1532098161126	17
69	-19.4055301326893	17
70	-19.657483973118	17
71	-19.9090787021971	17
72	-20.1603214736458	17
73	-20.4112192396696	17
74	-20.6617787598635	17
75	-20.9120066095109	17
76	-21.1619091873304	17
77	-21.4114927227172	17
78	-21.6607632825227	17
79	-21.9097267774108	17
80	-22.158388967825	17
81	-22.4067554696001	17
82	-22.6548317592445	17
83	-22.9026231789219	17
84	-23.1501349411545	17
85	-23.3973721332696	17
86	-23.6443397216091	17
87	-23.8910425555205	17
88	-24.1374853711439	17
89	-24.3836727950119	17
90	-24.6296093474738	17
91	-24.8752994459586	17
92	-25.1207474080851	17
93	-25.365957454633	17
94	-25.6109337123812	17
95	-25.8556802168234	17
96	-26.1002009147695	17
97	-26.344499666838	17
98	-26.5885802498487	17
99	-26.8324463591191	17
100	-27.0761016106727	17
101	-27.3195495433624	17
102	-27.5627936209152	17
103	-27.8058372339011	17
104	-28.0486837016326	17
105	-28.2913362739959	17
106	-28.5337981332199	17
107	-28.7760723955836	17
108	-29.0181621130677	17
109	-29.2600702749513	17
110	-29.5017998093565	17
111	-29.7433535847445	17
112	-29.9847344113643	17
113	-30.2259450426567	17
114	-30.4669881766152	17
115	-30.7078664571062	17
116	-30.9485824751502	17
117	-31.1891387701645	17
118	-31.4295378311711	17
119	-31.6697820979693	17
120	-31.9098739622747	17
121	-32.1498157688272	17
122	-32.389609816468	17
123	-32.6292583591862	17
124	-32.8687636071384	17
125	-33.1081277276396	17
126	-33.347352846128	17
127	-33.5864410471048	17
128	-33.8253943750487	17
129	-34.0642148353062	17
130	-34.3029043949604	17
131	-34.5414649836759	17
132	-34.7798984945226	17
133	-35.0182067847796	17
134	-35.2563916767173	17
135	-35.4944549583612	17
136	-35.7323983842358	17
137	-35.9702236760912	17
138	-36.2079325236105	17
139	-36.445526585101	17
140	-36.6830074881679	17
141	-36.920376830372	17
142	-37.1576361798715	17
143	-37.3947870760483	17
144	-37.6318310301193	17
145	-37.8687695257335	17
146	-38.1056040195543	17
147	-38.3423359418287	17
148	-38.5789666969424	17
149	-38.815497663963	17
150	-39.0519301971691	17
151	-39.2882656265681	17
152	-39.5245052584015	17
153	-39.7606503756391	17
154	-39.9967022384605	17
155	-40.2326620847272	17
156	-40.4685311304427	17
157	-40.7043105702023	17
158	-40.9400015776329	17
159	-41.1756053058225	17
160	-41.4111228877403	17
161	-41.6465554366469	17
162	-41.8819040464955	17
163	-42.1171697923238	17
164	-42.3523537306374	17
165	-42.5874568997845	17
166	-42.8224803203219	17
167	-43.0574249953733	17
168	-43.2922919109795	17
169	-43.5270820364404	17
170	-43.7617963246498	17
171	-43.996435712423	17
172	-44.2310011208164	17
173	-44.465493455441	17
174	-44.6999136067679	17
175	-44.9342624504283	17
176	-45.168540847506	17
177	-45.4027496448238	17
178	-45.6368896752237	17
179	-45.8709617578409	17
180	-46.1049666983719	17
181	-46.3389052893368	17
182	-46.5727783103356	17
183	-46.8065865282996	17
184	-47.0403306977366	17
185	-47.2740115609713	17
186	-47.5076298483804	17
187	-47.7411862786228	17
188	-47.9746815588642	17
189	-48.2081163849981	17
190	-48.4414914418607	17
191	-48.6748074034421	17
192	-48.908064933093	17
193	-49.1412646837264	17
194	-49.3744072980156	17
195	-49.6074934085877	17
196	-49.840523638213	17
197	-50.0734985999905	17
198	-50.3064188975299	17
199	-50.5392851251286	17
200	-50.7720978679462	17
1	-0.229882360823771	18
2	-0.457429505885423	18
3	-0.682660643317922	18
4	-0.905595940541114	18
5	-1.12625647926963	18
6	-1.34466420824642	18
7	-1.56084189403463	18
8	-1.77481307020704	18
9	-1.98660198527442	18
10	-2.19623354969223	18
11	-2.40373328227852	18
12	-2.60912725636642	18
13	-2.8124420460012	18
14	-3.01370467247577	18
15	-3.21294255148016	18
16	-3.41018344111953	18
17	-3.60545539103381	18
18	-3.79878669282804	18
19	-3.99020583199948	18
20	-4.17974144152276	18
21	-4.36742225723072	18
22	-4.55327707510499	18
23	-4.73733471056734	18
24	-4.91962395984137	18
25	-5.10017356343306	18
26	-5.27901217175986	18
27	-5.45616831293985	18
28	-5.63167036273639	18
29	-5.80554651663925	18
30	-5.97782476404969	18
31	-6.14853286452621	18
32	-6.31769832603724	18
33	-6.48534838515905	18
34	-6.65150998915024	18
35	-6.8162097798285	18
36	-6.97947407917111	18
37	-7.14132887655748	18
38	-7.30179981757006	18
39	-7.4609121942686	18
40	-7.6186909368525	18
41	-7.77516060662672	18
42	-7.93034539018709	18
43	-8.08426909474332	18
44	-8.23695514449931	18
45	-8.38842657801345	18
46	-8.53870604646372	18
47	-8.68781581274605	18
48	-8.83577775133693	18
49	-8.98261334885497	18
50	-9.12834370525932	18
51	-9.27298953562614	18
52	-9.41657117244793	18
53	-9.55910856840362	18
54	-9.70062129955078	18
55	-9.84112856889449	18
56	-9.98064921029051	18
57	-10.1192016926432	18
58	-10.256804124362	18
59	-10.3934742580424	18
60	-10.5292294953409	18
61	-10.6640868920139	18
62	-10.7980631630965	18
63	-10.9311746881947	18
64	-11.0634375168705	18
65	-11.1948673741001	18
66	-11.3254796657851	18
67	-11.4552894843022	18
68	-11.5843116140756	18
69	-11.712560537158	18
70	-11.8400504388089	18
71	-11.9667952130594	18
72	-12.0928084682522	18
73	-12.2181035325503	18
74	-12.342693459405	18
75	-12.466591032977	18
76	-12.5898087735045	18
77	-12.7123589426128	18
78	-12.8342535485616	18
79	-12.9555043514248	18
80	-13.0761228682007	18
81	-13.1961203778482	18
82	-13.3155079262485	18
83	-13.4342963310883	18
84	-13.5524961866645	18
85	-13.6701178686082	18
86	-13.7871715385273	18
87	-13.903667148567	18
88	-14.019614445888	18
89	-14.1350229770614	18
90	-14.2499020923819	18
91	-14.3642609500973	18
92	-14.4781085205563	18
93	-14.5914535902751	18
94	-14.7043047659214	18
95	-14.8166704782193	18
96	-14.9285589857736	18
97	-15.039978378816	18
98	-15.1509365828726	18
99	-15.2614413623553	18
100	-15.3715003240769	18
101	-15.4811209206917	18
102	-15.5903104540624	18
103	-15.6990760785549	18
104	-15.8074248042612	18
105	-15.9153635001533	18
106	-16.0228988971674	18
107	-16.1300375912211	18
108	-16.2367860461641	18
109	-16.3431505966642	18
110	-16.4491374510285	18
111	-16.5547526939634	18
112	-16.6600022892723	18
113	-16.7648920824934	18
114	-16.8694278034789	18
115	-16.973615068916	18
116	-17.077459384792	18
117	-17.1809661488035	18
118	-17.2841406527121	18
119	-17.3869880846462	18
120	-17.4895135313522	18
121	-17.5917219803937	18
122	-17.6936183223018	18
123	-17.7952073526766	18
124	-17.8964937742413	18
125	-17.99748219885	18
126	-18.0981771494493	18
127	-18.1985830619968	18
128	-18.2987042873349	18
129	-18.3985450930231	18
130	-18.498109665128	18
131	-18.5974021099735	18
132	-18.696426455851	18
133	-18.7951866546905	18
134	-18.8936865836945	18
135	-18.9919300469346	18
136	-19.0899207769116	18
137	-19.1876624360811	18
138	-19.2851586183434	18
139	-19.382412850501	18
140	-19.4794285936817	18
141	-19.5762092447309	18
142	-19.6727581375713	18
143	-19.7690785445326	18
144	-19.8651736776509	18
145	-19.9610466899383	18
146	-20.0567006766248	18
147	-20.1521386763717	18
148	-20.2473636724569	18
149	-20.3423785939352	18
150	-20.4371863167706	18
151	-20.5317896649446	18
152	-20.6261914115389	18
153	-20.7203942797935	18
154	-20.8144009441417	18
155	-20.9082140312217	18
156	-21.0018361208649	18
157	-21.0952697470633	18
158	-21.1885173989136	18
159	-21.2815815215421	18
160	-21.3744645170071	18
161	-21.4671687451824	18
162	-21.5596965246206	18
163	-21.6520501333974	18
164	-21.7442318099366	18
165	-21.8362437538176	18
166	-21.9280881265641	18
167	-22.0197670524157	18
168	-22.1112826190826	18
169	-22.2026368784832	18
170	-22.2938318474657	18
171	-22.3848695085132	18
172	-22.4757518104343	18
173	-22.5664806690371	18
174	-22.6570579677895	18
175	-22.7474855584646	18
176	-22.8377652617716	18
177	-22.9278988679732	18
178	-23.0178881374896	18
179	-23.107734801489	18
180	-23.1974405624649	18
181	-23.2870070948017	18
182	-23.3764360453274	18
183	-23.4657290338539	18
184	-23.5548876537062	18
185	-23.6439134722399	18
186	-23.7328080313474	18
187	-23.8215728479534	18
188	-23.9102094144988	18
189	-23.9987191994157	18
190	-24.0871036475907	18
191	-24.1753641808189	18
192	-24.2635021982481	18
193	-24.3515190768134	18
194	-24.4394161716626	18
195	-24.5271948165721	18
196	-24.6148563243544	18
197	-24.7024019872565	18
198	-24.7898330773505	18
199	-24.8771508469148	18
200	-24.9643565288079	18
1	-0.152353875312084	19
2	-0.303158884310302	19
3	-0.452427815623506	19
4	-0.600174125795082	19
5	-0.746411909287181	19
6	-0.891155867285505	19
7	-1.03442127547756	19
8	-1.17622395097903	19
9	-1.31658021858312	19
10	-1.45550687650609	19
11	-1.59302116179894	19
12	-1.72914071559108	19
13	-1.8638835483253	19
14	-1.99726800513684	19
15	-2.12931273152114	19
16	-2.26003663942569	19
17	-2.38945887389221	19
18	-2.51759878036495	19
19	-2.6444758727704	19
20	-2.77010980246309	19
21	-2.89452032812116	19
22	-3.01772728666461	19
23	-3.13975056525863	19
24	-3.26061007445365	19
25	-3.3803257225042	19
26	-3.49891739089856	19
27	-3.61640491112247	19
28	-3.73280804267134	19
29	-3.84814645231747	19
30	-3.96243969463154	19
31	-4.07570719375065	19
32	-4.1879682263793	19
33	-4.29924190600414	19
34	-4.40954716829843	19
35	-4.51890275768801	19
36	-4.62732721504676	19
37	-4.73483886648664	19
38	-4.84145581320474	19
39	-4.9471959223476	19
40	-5.05207681885162	19
41	-5.15611587821716	19
42	-5.25933022017303	19
43	-5.36173670318775	19
44	-5.46335191978389	19
45	-5.56419219261177	19
46	-5.66427357123939	19
47	-5.76361182961608	19
48	-5.86222246416811	19
49	-5.96012069248554	19
50	-6.05732145256074	19
51	-6.15383940254019	19
52	-6.24968892095242	19
53	-6.34488410737665	19
54	-6.43943878351771	19
55	-6.53336649465456	19
56	-6.62668051143125	19
57	-6.71939383196047	19
58	-6.81151918421146	19
59	-6.90306902865567	19
60	-6.99405556114463	19
61	-7.08449071599644	19
62	-7.17438616926816	19
63	-7.26375334219328	19
64	-7.35260340476427	19
65	-7.44094727944178	19
66	-7.52879564497332	19
67	-7.61615894030509	19
68	-7.70304736857217	19
69	-7.78947090115314	19
70	-7.87543928177609	19
71	-7.96096203066426	19
72	-8.04604844871026	19
73	-8.1307076216687	19
74	-8.21494842435799	19
75	-8.2987795248627	19
76	-8.38220938872874	19
77	-8.46524628314419	19
78	-8.54789828109941	19
79	-8.63017326552032	19
80	-8.71207893336988	19
81	-8.79362279971268	19
82	-8.87481220173856	19
83	-8.95565430274127	19
84	-9.03615609604892	19
85	-9.1163244089031	19
86	-9.19616590628404	19
87	-9.2756870946796	19
88	-9.35489432579596	19
89	-9.43379380020849	19
90	-9.51239157095118	19
91	-9.59069354704363	19
92	-9.66870549695457	19
93	-9.74643305200115	19
94	-9.82388170968351	19
95	-9.90105683695421	19
96	-9.97796367342238	19
97	-10.0546073344924	19
98	-10.1309928144374	19
99	-10.2071249894073	19
100	-10.2830086203727	19
101	-10.3586483560034	19
102	-10.4340487354839	19
103	-10.5092141912649	19
104	-10.5841490517522	19
105	-10.658857543934	19
106	-10.7333437959461	19
107	-10.8076118395778	19
108	-10.8816656127169	19
109	-10.9555089617368	19
110	-11.029145643826	19
111	-11.10257932926	19
112	-11.1758136036178	19
113	-11.2488519699436	19
114	-11.3216978508545	19
115	-11.3943545905952	19
116	-11.4668254570414	19
117	-11.5391136436516	19
118	-11.6112222713702	19
119	-11.6831543904807	19
120	-11.7549129824126	19
121	-11.8265009615002	19
122	-11.8979211766972	19
123	-11.9691764132456	19
124	-12.0402693943019	19
125	-12.1112027825199	19
126	-12.1819791815927	19
127	-12.2526011377538	19
128	-12.3230711412382	19
129	-12.3933916277056	19
130	-12.4635649796256	19
131	-12.5335935276254	19
132	-12.6034795518031	19
133	-12.6732252830042	19
134	-12.742832904066	19
135	-12.812304551027	19
136	-12.8816423143049	19
137	-12.9508482398429	19
138	-13.0199243302254	19
139	-13.088872545763	19
140	-13.1576948055497	19
141	-13.2263929884903	19
142	-13.2949689343013	19
143	-13.3634244444841	19
144	-13.4317612832729	19
145	-13.4999811785561	19
146	-13.5680858227736	19
147	-13.6360768737899	19
148	-13.7039559557435	19
149	-13.7717246598738	19
150	-13.8393845453254	19
151	-13.9069371399309	19
152	-13.9743839409733	19
153	-14.0417264159267	19
154	-14.1089660031784	19
155	-14.1761041127312	19
156	-14.2431421268862	19
157	-14.3100814009088	19
158	-14.3769232636753	19
159	-14.4436690183038	19
160	-14.5103199427669	19
161	-14.5768772904887	19
162	-14.6433422909264	19
163	-14.7097161501354	19
164	-14.7760000513203	19
165	-14.8421951553709	19
166	-14.9083026013839	19
167	-14.9743235071712	19
168	-15.0402589697544	19
169	-15.1061100658467	19
170	-15.1718778523217	19
171	-15.2375633666699	19
172	-15.3031676274439	19
173	-15.3686916346912	19
174	-15.4341363703759	19
175	-15.4995027987894	19
176	-15.564791866951	19
177	-15.630004504997	19
178	-15.6951416265606	19
179	-15.7602041291417	19
180	-15.825192894467	19
181	-15.890108788841	19
182	-15.9549526634883	19
183	-16.0197253548861	19
184	-16.0844276850895	19
185	-16.1490604620475	19
186	-16.2136244799115	19
187	-16.2781205193358	19
188	-16.3425493477701	19
189	-16.4069117197454	19
190	-16.4712083771522	19
191	-16.5354400495114	19
192	-16.5996074542392	19
193	-16.6637112969047	19
194	-16.7277522714811	19
195	-16.7917310605914	19
196	-16.8556483357466	19
197	-16.9195047575797	19
198	-16.9833009760724	19
199	-17.0470376307772	19
200	-17.1107153510334	19
1	-Inf	20
2	-4.0706018049746	20
3	-3.23671772477483	20
4	-2.80569516534407	20
5	-2.55441182507758	20
6	-2.40592860940544	20
7	-2.32390048303852	20
8	-2.28814797462148	20
9	-2.28627239141339	20
10	-2.31010134857065	20
11	-2.35396172598157	20
12	-2.41375518951493	20
13	-2.48642590114244	20
14	-2.56963603106724	20
15	-2.66155862090533	20
16	-2.76074023265726	20
17	-2.86600691365915	20
18	-2.97639803690211	20
19	-3.09111864351059	20
20	-3.20950439935076	20
21	-3.33099535550536	20
22	-3.45511598181179	20
23	-3.58145975327624	20
24	-3.70967709587335	20
25	-3.83946584825709	20
26	-3.9705636332701	20
27	-4.10274169707621	20
28	-4.23579988886567	20
29	-4.36956253616487	20
30	-4.50387503012497	20
31	-4.63860097861941	20
32	-4.77361981717978	20
33	-4.90882479192135	20
34	-5.04412124686396	20
35	-5.17942516200028	20
36	-5.31466189921257	20
37	-5.44976512149246	20
38	-5.58467585746135	20
39	-5.71934168835054	20
40	-5.85371603870095	20
41	-5.98775755532073	20
42	-6.12142956167672	20
43	-6.25469957702992	20
44	-6.38753889136166	20
45	-6.51992218855755	20
46	-6.65182721148368	20
47	-6.78323446355417	20
48	-6.91412694218887	20
49	-7.04448990022722	20
50	-7.17431063192175	20
51	-7.30357828060381	20
52	-7.43228366550923	20
53	-7.56041912558629	20
54	-7.68797837839267	20
55	-7.8149563924303	20
56	-7.94134927147426	20
57	-8.06715414962965	20
58	-8.19236909600326	20
59	-8.31699302800905	20
60	-8.44102563244041	20
61	-8.56446729354179	20
62	-8.6873190273981	20
63	-8.80958242203602	20
64	-8.93125958269697	20
65	-9.05235308179928	20
66	-9.17286591315792	20
67	-9.29280145007484	20
68	-9.41216340695233	20
69	-9.5309558041169	20
70	-9.64918293557197	20
71	-9.76684933942518	20
72	-9.88395977076077	20
73	-10.0005191767489	20
74	-10.1165326738039	20
75	-10.2320055266197	20
76	-10.3469431289283	20
77	-10.4613509858389	20
78	-10.5752346976288	20
79	-10.6885999448706	20
80	-10.8014524747856	20
81	-10.9137980887282	20
82	-11.0256426307103	20
83	-11.136991976884	20
84	-11.2478520259082	20
85	-11.3582286901287	20
86	-11.4681278875107	20
87	-11.5775555342637	20
88	-11.6865175381065	20
89	-11.7950197921233	20
90	-11.903068169165	20
91	-12.0106685167543	20
92	-12.1178266524576	20
93	-12.2245483596857	20
94	-12.3308393838928	20
95	-12.4367054291437	20
96	-12.5421521550193	20
97	-12.6471851738372	20
98	-12.7518100481621	20
99	-12.8560322885845	20
100	-12.9598573517471	20
101	-13.0632906386004	20
102	-13.1663374928701	20
103	-13.2690031997194	20
104	-13.3712929845924	20
105	-13.4732120122236	20
106	-13.5747653858015	20
107	-13.6759581462737	20
108	-13.7767952717832	20
109	-13.8772816772243	20
110	-13.9774222139107	20
111	-14.0772216693445	20
112	-14.1766847670799	20
113	-14.2758161666725	20
114	-14.3746204637084	20
115	-14.4731021899059	20
116	-14.5712658132827	20
117	-14.6691157383854	20
118	-14.7666563065737	20
119	-14.8638917963551	20
120	-14.9608264237665	20
121	-15.0574643427971	20
122	-15.1538096458494	20
123	-15.2498663642348	20
124	-15.3456384687001	20
125	-15.4411298699816	20
126	-15.5363444193844	20
127	-15.631285909384	20
128	-15.7259580742473	20
129	-15.8203645906711	20
130	-15.9145090784364	20
131	-16.0083951010752	20
132	-16.1020261665488	20
133	-16.1954057279367	20
134	-16.288537184132	20
135	-16.3814238805454	20
136	-16.4740691098124	20
137	-16.5664761125063	20
138	-16.6586480778532	20
139	-16.7505881444487	20
140	-16.8422994009759	20
141	-16.9337848869232	20
142	-17.0250475933006	20
143	-17.1160904633554	20
144	-17.2069163932845	20
145	-17.297528232944	20
